"Country","Period","X416","X2809","X915","X1541","X940","X944","X1026","X2013","x","y"
"Croatia","2011",61.89,909077979,25152257786.18,2.28,-0.28,14542.18,25439968050.46,0.75,27.60135609468,-0.867321413561716
"Croatia","2012",63.11,49017353,23483412816.44,2.59,-2.19,13235.98,23216137497.22,0.75,25.9295345985699,-0.165455020375476
"Croatia","2013",62.79,NA,24858642581.69,1.62,-1.06,13574.98,24591099740.57,0.81,31.1910659307822,33.2500755730997
"Croatia","2014",63.92,NA,26440465310.88,6.93,-0.36,13480.65,25274881110.61,NA,32.5787069975656,-0.92487808729658
"Croatia","2015",72.5,NA,24063071635.83,0.32,1.64,11535.83,22728037837.36,NA,31.7437169468401,-0.475613918890545
"Cyprus","2001",NA,NA,7092285974.5,9.15,3.58,14723.21,6617249544.63,0.24,12.2316911959247,-13.1894798033034
"Cyprus","2002",NA,NA,7126826923.08,9.73,3.22,15988.28,6993298076.92,0.28,12.9715317981743,-13.4993024599819
"Cyprus","2003",NA,66752751,8402842582.11,6.29,2.79,20110.12,8181778029.45,0.32,12.3118835407162,-12.6881990565945
"Cyprus","2004",NA,125352170,9853625000,6.52,4.38,23578.43,9875112500,0.34,12.2261546291418,-12.0419075352748
"Cyprus","2005",NA,163638986,10265694175,6.36,3.86,24738.01,10363925782.22,0.37,11.8783972423643,-13.4104549027422
"Cyprus","2006",NA,218800224,10725495016.98,9.42,4.52,26455.13,11314575368.07,0.39,36.616810049911,-12.9704561350492
"Cyprus","2007",NA,303412113,12764838924.91,9.68,4.93,30915.49,13905021299.89,0.4,35.9037860624046,-12.6592494546249
"Cyprus","2008",NA,213629602,13794827700.59,8.5,3.65,34950.35,16758230285.11,0.39,37.5538137880003,-11.5300608355092
"Cyprus","2009",NA,163021324,12115621931.97,11.06,-2.03,31673.46,13266858500.99,0.45,37.1115195565393,-13.4417736594104
"Cyprus","2010",66.55,143487324,12046249696.79,142.42,1.36,30438.9,13452947403.99,0.45,39.1812534927356,-13.0145606107178
"Cyprus","2011",67.77,209910100,13419113852.3,-79.74,0.4,31836.62,14344803906,0.46,39.7175603403876,-11.8021489507522
"Cyprus","2012",69.14,NA,12403249878.97,30.65,-2.45,28868.27,12884674883.62,0.43,38.4235655916114,-12.0943024106982
"Cyprus","2013",69.43,NA,12227628783.86,-52.53,-5.94,27909.11,11629912373.87,0.48,41.1699228283132,-12.4396778587027
"Cyprus","2014",69.44,NA,12875281942.42,4.68,-2.5,27245.74,12233381982.22,NA,40.997982415887,-13.0286357271937
"Cyprus","2015",67.37,NA,NA,27.14,1.59,22957.4,NA,NA,42.0928906347455,-12.8635420069795
"Czech Republic","2001",NA,NA,33105450931.62,8.37,3.05,6594.72,33952260639.35,1.11,-0.18119203945668,-11.2837360095195
"Czech Republic","2002",NA,NA,36961537756.65,10.4,1.65,8011.9,38008100529.65,1.1,-1.24244229294084,-10.5343446191319
"Czech Republic","2003",NA,332797213,46732425821.55,2.04,3.6,9741.06,47928497997.09,1.15,-0.0224002090393738,-9.30534178999248
"Czech Republic","2004",NA,560262182,68328119284.97,4.18,4.95,11667.63,67359862722.67,1.15,0.0608962749464057,-10.423553988527
"Czech Republic","2005",NA,945159185,84742000384.01,8.53,6.44,13317.73,81541235693.36,1.17,1.27950324456274,-11.174492685306
"Czech Republic","2006",NA,1105199899,101341101807.43,3.56,6.88,15159.14,97081245906.28,1.23,36.4064587375867,-8.4143587536812
"Czech Republic","2007",NA,1727531901,125663728152.09,5.62,5.53,18333.95,121037070617.98,1.31,36.818681521588,-8.83653958777786
"Czech Republic","2008",NA,2126791367,149036299841.26,3.75,2.71,22649.38,143935577593.33,1.24,38.0613423684294,-7.59824013620493
"Czech Republic","2009",NA,1825078035,120995278812.36,2.56,-4.84,19698.49,113004091695.96,1.3,38.2432352105022,-7.03559492133523
"Czech Republic","2010",62.18,2005404549,136996277155.56,4.91,2.3,19763.96,130581151201.94,1.34,38.6813126765434,-3.85788117930249
"Czech Republic","2011",66.87,2457182478,162791324544.1,1.84,1.97,21656.94,153814725444.88,1.56,37.3315064075719,-4.43469508523468
"Czech Republic","2012",67.58,470092833,158204469416.42,4.57,-0.9,19640.93,147999131656.24,1.79,38.1404647590858,-5.38903234737387
"Czech Republic","2013",68.73,NA,160969652582.32,3.53,-0.53,19813.87,148900262724.24,1.91,29.3779606572939,28.4917721854031
"Czech Republic","2014",69.66,NA,172052029386.97,3.94,1.98,19502.42,158259568830.54,NA,36.0587058436932,-3.43388430684693
"Czech Republic","2015",73.86,NA,153604471771.94,1.36,4.2,17231.28,141914040347.58,NA,37.9551229616176,0.716278665299163
"Denmark","2001",NA,NA,75137213437.79,5.64,0.82,30751.65,63370380160.52,2.32,5.39441241591033,-36.2794619768373
"Denmark","2002",NA,NA,81097698455.93,2.48,0.47,33228.69,69475090883.76,2.44,4.33807304019298,-36.676204034252
"Denmark","2003",NA,NA,95694855564.16,0.54,0.39,40458.77,80874963947.96,2.51,4.45881979688299,-36.8534885652743
"Denmark","2004",NA,1765464660,110048738962.79,-3.5,2.64,46487.51,96317370766.64,2.42,5.83505042715571,-36.0279004771641
"Denmark","2005",NA,2881485068,125389451216.46,4.85,2.44,48816.84,110651503276.69,2.39,6.0837208435502,-35.7179323497102
"Denmark","2006",NA,3639784715,142993374588.01,0.86,3.8,52041,131896650299.32,2.4,14.5361685149365,-42.1287161041008
"Denmark","2007",NA,4164815198,164019692488.57,3.7,0.82,58501.14,154964821720.52,2.51,22.6808215051441,-38.1856042195646
"Denmark","2008",NA,5015955605,189862693944.8,0.62,-0.72,64181.99,178311527824.09,2.78,17.7912957894042,-40.3889658884317
"Denmark","2009",NA,4354329612,149383312503.5,1.23,-5.09,57895.5,135452442686.86,3.07,17.2805099465959,-41.9567102694963
"Denmark","2010",84.24,4018969689,159009974929.32,-3.68,1.63,57647.67,139455912946.07,2.94,18.5622666097965,-38.7522638659143
"Denmark","2011",85.42,4816800529,180802615158.23,3.97,1.15,61304.06,161852590012.48,2.97,17.4658637644503,-40.379054939967
"Denmark","2012",85.72,588570315,174118819069.81,0.85,-0.07,58125.36,156481800260.36,3.02,-5.53679559927966,-47.4477901411113
"Denmark","2013",85.79,NA,182676293148.98,-0.25,-0.24,60361.74,162176896670.8,3.06,-4.02578911536324,-45.0945504385522
"Denmark","2014",85.71,NA,184768135222.78,-0.2,1.26,61330.91,163780037297.92,NA,-5.13679912712542,-47.1296612568772
"Denmark","2015",84.26,NA,157223639762.59,0.57,1.18,52002.15,138456733031.26,NA,-4.64787979542476,-46.0750116273135
"Estonia","2001",NA,NA,3831098379.73,9.49,6.33,4498.96,4078345716.59,0.7,4.44820549427551,-8.23607621465957
"Estonia","2002",NA,NA,4270179900.16,4.62,6.08,5308.35,4815880192.14,0.72,5.45910020425002,-7.15195511296803
"Estonia","2003",NA,68568098,5644207317.07,10.55,7.42,7174.24,6478794037.94,0.77,3.92372836102376,-8.53851658019375
"Estonia","2004",NA,98170832,7418608695.65,9.01,6.29,8850.47,8368422360.25,0.85,1.99360295184528,-10.6188586972652
"Estonia","2005",NA,107366274,9230841935.08,22.33,9.37,10338.32,9945827633.38,0.92,2.36792395294006,-9.64004783397768
"Estonia","2006",NA,137752065,10769953581.73,13.04,10.27,12595.41,12490804165.1,1.12,31.819051507426,-10.3612041982254
"Estonia","2007",NA,194039833,14052860662.47,15.42,7.75,16586.41,16026252395.29,1.07,30.714257003815,-14.6304620590636
"Estonia","2008",NA,274076715,16161066354.18,7.74,-5.42,18094.55,17111278746.16,1.26,31.2224678891731,-14.1171669658831
"Estonia","2009",NA,228534733,11949638788.55,9.49,-14.72,14726.31,10974923589.89,1.4,30.0749815047965,-14.0962456187799
"Estonia","2010",75.97,228422314,14634317880.79,13.3,2.46,14641.4,13395350993.38,1.58,24.9685379228153,-16.5293834751201
"Estonia","2011",76.32,285971263,20050208507.09,4.83,7.58,17453.75,18722755073.67,2.34,24.0949110104222,-16.0407959810498
"Estonia","2012",75.96,39337855,20030911177.61,7.73,5.18,17490.99,19804557010.39,2.16,24.2115734465504,-15.7385293356693
"Estonia","2013",75.59,NA,21907799038.62,3.46,1.57,19155.42,21347957228.07,1.74,29.5254920000375,28.587703831678
"Estonia","2014",76.29,NA,22222458477.61,5.93,2.91,20147.78,21318806859.31,NA,29.9814240361197,-5.04784937025575
"Estonia","2015",79.27,NA,18098946434.51,-0.77,1.07,17295.36,17171498281.02,NA,22.3839274220542,-17.9892438276599
"Faroe Islands","2001",NA,NA,569880328.74,NA,NA,24566.06,584538857.12,NA,-22.9665562506192,-36.2059471953361
"Faroe Islands","2002",NA,NA,597742789.47,NA,NA,26731.14,610662849.76,NA,-22.293813052573,-39.5712638295124
"Faroe Islands","2003",NA,NA,667607814.56,NA,NA,31098.09,869651016.29,0.86,-21.891441323882,-38.9982978217502
"Faroe Islands","2004",NA,NA,705045817.96,NA,NA,35008.17,769641635.09,NA,-17.4160131640249,-43.7450784726048
"Faroe Islands","2005",NA,NA,735712225.13,NA,NA,35808.83,908634613.49,NA,-16.9855589588242,-43.0621136132497
"Faroe Islands","2006",NA,NA,825152667.16,NA,NA,40617.3,1025597333.81,NA,-18.6548416774616,-42.5033731255071
"Faroe Islands","2007",NA,NA,959641274.04,NA,NA,46878.12,1329977569.69,NA,-17.8764574887405,-44.4504436263173
"Faroe Islands","2008",NA,NA,1104326308.55,NA,NA,49625.48,1323818518.01,NA,-16.8232795824011,-44.9777444694078
"Faroe Islands","2009",NA,NA,934363846.06,NA,NA,46429.92,1093106835.28,NA,-17.7779686285016,-44.0658427577127
"Faroe Islands","2010",NA,NA,1025768681.96,NA,NA,47381.52,1110760436.16,NA,-19.0682249044067,-43.7655091465193
"Faroe Islands","2011",NA,NA,1212767710,NA,NA,50910.43,1363641899.08,NA,-18.8284052341325,-43.6210896446129
"Faroe Islands","2012",NA,NA,1148731652.65,NA,NA,48695.17,1501085320.08,NA,-19.0923176582618,-43.374361540311
"Faroe Islands","2013",NA,NA,1323466434.08,NA,NA,54117.84,1492794643.26,NA,-17.7238001706968,-45.0791990552131
"Faroe Islands","2014",NA,NA,NA,NA,NA,NA,NA,NA,-33.1380794476618,-30.4517785161763
"Faroe Islands","2015",NA,NA,NA,NA,NA,NA,NA,NA,-38.7855513222425,-31.5757982227739
"Fiji","2001",NA,NA,1007247650,2.49,2,2038.9,1140911886.15,NA,-9.85777778849109,-15.1920836009511
"Fiji","2002",NA,NA,1132973615.62,1.66,3.2,2259.06,1177923087.48,NA,-10.0489911824828,-13.7521756865013
"Fiji","2003",NA,209000,1386485916.24,1.74,1,2835.98,1580546471.15,NA,-9.22948238882007,-14.5123343089422
"Fiji","2004",NA,2047000,1467801500.29,9.19,5.3,3332.91,1920600115.41,NA,1.27048012813139,0.262684916330737
"Fiji","2005",NA,2538000,1597483560.02,5.31,0.7,3658.62,1957994086.34,NA,1.32136904944742,-0.692270632568511
"Fiji","2006",NA,3713000,1548432994.45,11.93,1.85,3750.03,2107268253.23,NA,1.34730233600636,-0.312848718627211
"Fiji","2007",NA,2742000,1669828292.86,11.07,-0.85,4079.23,2097309383.34,NA,1.84356922327082,1.21567037774456
"Fiji","2008",NA,3677000,2013176883.98,9.94,1.03,4178.32,2592345799.08,NA,2.91998764330204,1.60841816125367
"Fiji","2009",NA,1204022,1421169299.99,4.88,-1.39,3369.86,1715044945.54,NA,2.09085017501665,10.6916425387648
"Fiji","2010",68.19,2495580,1816399937.44,11.36,2.95,3651.96,2006568315.7,NA,-19.459215042072,-7.12665413563403
"Fiji","2011",68.45,NA,2237564131.16,11.04,-3.05,4351.92,2450200758.42,NA,2.84041321704822,3.48875921587134
"Fiji","2012",68.33,NA,2427342309.63,6.72,1.63,4550.27,2548969216.16,NA,-19.9892900342481,-8.07156541221471
"Fiji","2013",67.51,NA,2374497664.82,3.77,5.36,4765.84,2911480395.35,NA,2.5695602714563,4.56696480792984
"Fiji","2014",67.21,NA,2484713612.04,7.56,6.94,5112.38,2844751761.78,NA,-19.7818477396989,-7.70156953332628
"Fiji","2015",62.52,NA,2814587036.95,7.58,3.42,4916.25,3193196559.84,NA,-23.627115228578,-5.76454444488857
"Finland","2001",NA,NA,51328859060.4,2.49,2.58,24913.24,39489932885.91,3.2,5.23208014747798,-40.8902911376545
"Finland","2002",NA,NA,54545454545.45,5.79,1.68,26834.03,42151326933.94,3.26,5.56909065508422,-39.8724991159786
"Finland","2003",NA,812610618,63751693002.26,3.49,1.99,32816.16,52641083521.44,3.3,5.68279022394778,-39.4737349184687
"Finland","2004",NA,380299776,75931214303.45,3.44,3.93,37636.11,63757139309.66,3.31,7.35142304156154,-38.8952447206451
"Finland","2005",NA,934835527,82296977987.81,5.32,2.78,38969.17,74357666956.85,3.33,7.37259827088,-40.0957300951998
"Finland","2006",NA,834896424,93487642704.8,2.14,4.06,41120.68,84481244511.35,3.34,14.7287991807678,-41.1180765248528
"Finland","2007",NA,954015180,112361073090.61,8.61,5.18,48288.55,100057486996.99,3.35,21.4948266123257,-38.1767483037247
"Finland","2008",NA,1134564957,127905375714.08,6.84,0.72,53401.31,117565548557.2,3.55,17.9724684477191,-42.4402772703337
"Finland","2009",NA,973614015,91221172547.93,-3.51,-8.27,47107.16,86164212281.19,3.75,18.3032686032677,-42.2218666894817
"Finland","2010",80.89,881801633,95849006622.52,4.93,2.99,46205.17,92712582781.46,3.73,20.7673565754107,-39.0554653419635
"Finland","2011",81.45,1082053532,107162913539.06,-2.2,2.57,50787.56,109491242702.25,3.64,19.9684151382608,-41.1049918983255
"Finland","2012",82.18,NA,101351212263.35,1.92,-1.43,47415.56,105055469878.68,3.42,-1.45056010605195,-52.5162302980773
"Finland","2013",82.22,NA,104790596599.28,-1.83,-0.76,49638.08,107180529621.92,3.31,-2.27855976185551,-52.7476232670412
"Finland","2014",82.32,NA,102954538298.33,5.99,-0.7,49864.58,105424916523.99,NA,-2.4755637475609,-52.9711539052555
"Finland","2015",80.95,NA,85709215925.47,8.14,0.55,41920.8,84980592214.71,NA,-0.565679160407036,-53.3853162970668
"France","2001",NA,NA,384176286353.47,3.63,1.95,22527.32,366598657718.12,2.13,1.23289304109757,-31.723041383559
"France","2002",NA,NA,405687935253.15,3.43,1.12,24275.24,380721814417.47,2.17,1.89035745074998,-31.017983124417
"France","2003",NA,4730066237,473320541760.72,2.29,0.82,29691.18,453180586907.45,2.11,1.02993550319886,-31.8409051004754
"France","2004",NA,5854488315,550336478768.31,1.68,2.79,33874.74,537140551278.87,2.09,10.0493435294536,-29.1720765292053
"France","2005",NA,5776500700,581084442233.55,3.87,1.61,34879.73,590215147369.73,2.04,9.9504035214836,-28.0904655548963
"France","2006",NA,4714348531,631841676075.78,3.4,2.37,36544.51,651268347760.63,2.05,23.75861371061,-24.803664766717
"France","2007",NA,10421029701,722459622228.31,3.15,2.36,41600.58,756838215165.62,2.02,25.1663357911535,-38.0034360577961
"France","2008",NA,11652690105,800626922513.55,2.33,0.2,45413.07,851828035740.44,2.06,25.7474957899114,-43.3994479685662
"France","2009",NA,18235920779,648448180050.01,0.68,-2.94,41631.13,686824117810.5,2.21,25.657282860383,-43.900719672249
"France","2010",70.36,19768357778,689362913907.29,1.47,1.97,40705.77,739178807947.02,2.18,25.4862622318902,-40.3187784230429
"France","2011",71.03,22849635685,795875729774.81,1.54,2.08,43807.48,869213233249.93,2.19,26.2470267079165,-44.9478931763551
"France","2012",71.06,4006832716,764788505159.84,1.55,0.18,40838.02,822620151107.19,2.23,11.7156409603271,-25.8985158298958
"France","2013",70.87,NA,803460960956.21,1.19,0.58,42571.2,856335573600.94,2.23,11.0965100313968,-27.009892016395
"France","2014",70.77,NA,821857156440.01,0.28,0.26,42546.84,878275182040.51,NA,12.3716030658075,-25.7853597142362
"France","2015",75.54,NA,726319174891.87,1.77,1.16,36248.18,759631806587.56,NA,12.3056831944072,-26.7372277165404
"French Polynesia","2003",NA,15568000,NA,NA,NA,NA,NA,NA,-24.6423691477758,-25.9128501688737
"French Polynesia","2004",NA,9844000,NA,NA,NA,NA,NA,NA,-31.1472497284199,-25.6703397530664
"French Polynesia","2005",NA,8535000,NA,NA,NA,NA,NA,NA,-32.5775549576349,-26.0345569116658
"French Polynesia","2006",NA,8344000,NA,NA,NA,NA,NA,NA,-33.0669397320216,-26.0711189546186
"French Polynesia","2007",NA,17027000,NA,NA,NA,NA,NA,NA,-31.2100033295027,-28.2179294788048
"French Polynesia","2008",NA,36569000,NA,NA,NA,NA,NA,NA,-31.797199313192,-26.4909968399039
"French Polynesia","2009",NA,12791000,NA,NA,NA,NA,NA,NA,-31.4170306375241,-28.6327858144939
"French Polynesia","2010",NA,13785000,NA,NA,NA,NA,NA,NA,-28.8700992409384,-28.3179691929931
"French Polynesia","2011",NA,7558000,NA,NA,NA,NA,NA,NA,-31.0961629000801,-29.5085927970486
"French Polynesia","2012",NA,NA,NA,NA,NA,NA,NA,NA,-31.3620282233732,-28.5724582079538
"French Polynesia","2013",NA,NA,NA,NA,NA,NA,NA,NA,-31.9045769268923,-29.0478466337722
"French Polynesia","2014",NA,NA,NA,NA,NA,NA,NA,NA,-34.6823393735541,-25.2254857570344
"French Polynesia","2015",NA,NA,NA,NA,NA,NA,NA,NA,-29.9193145641767,-32.0833200071812
"Georgia","2001",NA,NA,787530940.36,2.44,4.81,733.97,1251368867.62,0.24,11.9460075894917,1.62659910059569
"Georgia","2002",NA,NA,992558051.29,3.04,5.47,779.38,1439800035.97,0.19,13.45453347573,1.15439707385678
"Georgia","2003",NA,406000,1270758558.01,8.39,11.06,928.01,1852880246.08,0.22,12.729756203911,0.835914526130719
"Georgia","2004",NA,4298000,1617318549.03,9.61,5.86,1207.37,2469474797.79,0.24,19.0437596799753,0.555665729308428
"Georgia","2005",NA,6332000,2163579902.63,7.07,9.6,1530.06,3305973878.38,0.18,17.3226026515443,0.179242030718351
"Georgia","2006",NA,11145000,2545570152.77,15.11,9.38,1872.68,4416173612.67,NA,13.218652169066,41.1639987398775
"Georgia","2007",NA,19390000,3174516791.38,18.34,12.34,2492.13,5895237294.22,NA,22.7879190478148,-2.05908049222985
"Georgia","2008",NA,20531000,3661938154.01,12.37,2.31,3174.95,7472763683.93,NA,22.8462380008648,-1.70724615294672
"Georgia","2009",NA,17036840,3201993714.46,6.01,-3.78,2706.59,5268644597.43,NA,22.8474827759511,-0.502156906955843
"Georgia","2010",74.35,16547500,4067800482.52,7.44,6.25,2964.48,6141011614.21,NA,28.5930083511373,2.12357589644105
"Georgia","2011",76.78,21382780,5231456092.5,5.97,7.22,3725.06,7906428698.49,NA,26.864907517959,2.52089725678202
"Georgia","2012",79.49,20592530,6045512868.65,2.69,6.35,4142.87,9158996850.97,NA,28.446007551989,2.5961799194254
"Georgia","2013",81.72,NA,7212863111.7,4.37,3.39,4274.38,9303346218.59,0.13,29.1560733340601,32.1278458567129
"Georgia","2014",82.26,NA,7089693096.22,9.98,4.62,4429.65,9983201733.02,0.16,21.3257917156934,-16.7753046954139
"Georgia","2015",76.84,NA,6290297624.82,8.92,2.77,3795.97,9065229586.22,NA,21.6764156083063,-16.8215180838554
"Germany","2001",NA,NA,621685011185.68,2.92,1.7,23687.32,587284116331.1,2.39,1.34341397315775,-31.378849694735
"Germany","2002",NA,NA,677258610954.26,2.46,0,25205.16,586294936947.11,2.42,1.0275124359139,-31.1984929717955
"Germany","2003",NA,15683371006,816655756207.68,2.61,-0.71,30359.95,724849887133.18,2.46,24.5652571785178,-47.2894867402227
"Germany","2004",NA,20274036888,999377948845.29,-0.73,1.17,34165.93,857267196424.14,2.42,24.1158750538161,-48.4206585187034
"Germany","2005",NA,22215589518,1079909215271.73,2.09,0.71,34696.62,935129958960.33,2.43,24.6587332179804,-48.3550937970754
"Germany","2006",NA,23471381016,1236718103123.82,2.91,3.7,36447.87,1077632668423.03,2.46,24.3710067354448,-48.7690376122632
"Germany","2007",NA,27990606278,1479520941691.76,1.48,3.26,41814.82,1250788393101.56,2.45,24.8712265879093,-50.2526233750137
"Germany","2008",NA,33838942500,1630773399736.34,0.82,1.08,45699.2,1406575362531.13,2.6,25.0398256399099,-51.7086515974251
"Germany","2009",NA,32480693038,1292081133648.24,1.66,-5.62,41732.71,1123253681578.22,2.73,26.2577347983128,-50.7027013341142
"Germany","2010",79.96,33552966702,1443821192052.98,2.52,4.08,41788.04,1266201324503.31,2.72,25.8569671251963,-50.4425750713105
"Germany","2011",79.92,35474835020,1684026966916.87,2.59,3.66,45936.08,1500339171531.83,2.8,25.939797735657,-51.2095062577826
"Germany","2012",80.06,1681280269,1627822710735.55,1.85,0.41,44010.93,1412325628791.75,2.88,36.4948752246635,-42.0280007422737
"Germany","2013",79.71,NA,1703675704852.79,1.67,0.3,45600.77,1478747158427.19,2.85,35.7499375824968,-41.3190324166993
"Germany","2014",80.02,NA,1768782849172.64,0.24,1.6,47767,1508237550389.6,NA,37.4346644129213,-40.5695122803324
"Germany","2015",79.64,NA,1574493734057.89,1.38,1.69,41219.05,1312525230120.88,NA,36.1199199974407,-41.4826583593742
"Greece","2001",NA,NA,31036299328.86,0,4.13,12538.18,45421484653.24,0.56,8.73569562904411,-14.5123418294182
"Greece","2002",NA,NA,30939794466.4,0.02,3.92,14110.31,46512543290.04,NA,9.66167465903573,-13.1856653728432
"Greece","2003",NA,871196877,37446013995.49,0.7,5.79,18477.58,59861400338.6,0.55,9.62989680479732,-14.6224264849682
"Greece","2004",NA,2138579422,49807418301.47,0.89,5.06,21955.1,70208942637.2,0.53,9.19112919821054,-14.9265748878069
"Greece","2005",NA,526852107,52808084317.87,0.28,0.6,22551.74,73315604775.53,0.58,26.0060969131285,27.0010155510444
"Greece","2006",NA,423927655,57872321666.04,1.98,5.65,24801.16,86576754610.46,0.56,45.9440308118638,-10.5106920048217
"Greece","2007",NA,529440000,71726594579.8,0.61,3.27,28827.33,111487350533.81,0.58,46.1995276589566,-10.1934608564016
"Greece","2008",NA,460859000,82807605390.36,1.62,-0.34,31997.28,127492981104.44,0.66,47.4895014625049,-9.09555440781066
"Greece","2009",NA,580636000,62641263962.21,0.84,-4.3,29710.97,94913550013.89,0.63,46.9296910467805,-10.022868874185
"Greece","2010",62.31,413450000,66169449139.07,0.18,-5.48,26919.36,91989987417.22,0.6,46.6820475110367,-10.717024926804
"Greece","2011",60.29,408145000,73485799833.19,0.38,-9.13,25914.68,92979402140.67,0.67,48.5384660473612,-11.2462367746292
"Greece","2012",60.53,NA,70468159317.31,0.68,-7.3,22242.68,81399960098.6,0.69,49.6686178263655,-12.0100899215665
"Greece","2013",62.52,NA,73262861995.07,1.23,-3.2,21842.7,79977429674.64,0.8,49.5564150776759,-13.058495524853
"Greece","2014",63.22,NA,77001089742.95,0.71,0.65,21627.35,83025113812.58,NA,48.4239427108638,-12.2720615867189
"Greece","2015",68.3,NA,58788026061.88,-0.15,-0.23,18035.55,59120623045.36,NA,48.7678861903125,-12.6542435498585
"Greenland","2001",NA,NA,NA,NA,1.27,19275.43,NA,0.53,-25.0898193068262,-37.4383191514725
"Greenland","2002",NA,NA,NA,NA,-0.97,20652.84,NA,0.56,-24.5822649166701,-38.3612891982697
"Greenland","2003",NA,NA,NA,NA,-0.38,24706.29,NA,0.56,-24.8765858493307,-38.5733986543737
"Greenland","2004",NA,NA,NA,NA,2.67,28416.78,NA,0.72,-17.367168489199,-41.7280446324516
"Greenland","2005",NA,NA,NA,NA,1.98,28985.39,NA,NA,-19.6543762413855,-40.6661932092183
"Greenland","2006",NA,NA,NA,NA,4.47,31902.5,NA,NA,-15.8256339718794,-42.3113397030193
"Greenland","2007",NA,NA,NA,NA,5.51,36070.92,NA,NA,-17.1309560073725,-43.6226895037313
"Greenland","2008",NA,NA,NA,NA,0.35,40863.26,NA,NA,-18.7085813354602,-40.9792898399436
"Greenland","2009",NA,NA,NA,NA,-5.41,41097.56,NA,NA,-18.4492093377861,-42.8426476939205
"Greenland","2010",NA,NA,NA,NA,NA,40193.67,NA,NA,-16.5065019041861,-44.1485371855569
"Greenland","2011",NA,NA,NA,NA,NA,44010.33,NA,NA,-15.5653477079457,-42.766365277762
"Greenland","2012",NA,NA,NA,NA,NA,41471.66,NA,NA,-18.7245588846935,-40.8893153448605
"Greenland","2013",NA,NA,NA,NA,NA,42827.81,NA,NA,-15.281053928167,-42.6359943056333
"Greenland","2014",NA,NA,NA,NA,NA,43364.88,NA,NA,-18.5563142230305,-41.6337573289457
"Greenland","2015",NA,NA,NA,NA,NA,NA,NA,NA,-36.1664758981328,-25.7469576121083
"Guam","2004",NA,NA,NA,NA,NA,NA,NA,NA,-34.2192472914633,-24.1842641996125
"Guam","2005",NA,NA,NA,NA,NA,NA,NA,NA,-33.5950818399773,-30.0096262401959
"Guam","2006",NA,NA,NA,NA,NA,NA,NA,NA,-32.7863467877173,-28.2892947063668
"Guam","2007",NA,NA,NA,NA,NA,NA,NA,NA,-30.5524732788072,-31.3383596390399
"Guam","2008",NA,NA,NA,NA,NA,NA,NA,NA,-31.1541646171801,-32.390377578951
"Guam","2009",NA,NA,NA,NA,NA,NA,NA,NA,-33.7377130092771,-35.2539497322137
"Guam","2010",NA,NA,NA,NA,NA,NA,NA,NA,-34.9771895187983,-28.3703220111699
"Guam","2011",NA,NA,NA,NA,NA,NA,NA,NA,-30.9384894425411,-32.2429757340586
"Guam","2012",NA,NA,NA,NA,NA,NA,NA,NA,-31.4891349192005,-32.7803360725547
"Guam","2013",NA,NA,NA,NA,NA,NA,NA,NA,-32.2513964416762,-31.2598369406575
"Guam","2014",NA,NA,NA,NA,NA,NA,NA,NA,-32.6226861846801,-31.4012461376399
"Guam","2015",NA,NA,NA,NA,NA,NA,NA,NA,-34.0551313322919,-28.9745687938537
"Hong Kong SAR, China","2001",NA,NA,232288428989.08,18.47,0.56,25230.22,224342719392.73,0.54,-6.62051303842271,-28.4929765694453
"Hong Kong SAR, China","2002",NA,NA,245136750054.49,4.06,1.66,24665.89,231567528754.05,0.58,-6.60138033886128,-27.3132812291001
"Hong Kong SAR, China","2003",NA,8.71e+08,271337905172.86,11.51,3.06,23977.02,256656264447.53,0.68,-5.86443327309763,-27.1382344819964
"Hong Kong SAR, China","2004",NA,1.222e+09,315629301489.47,13.12,8.7,24928.1,300899460708.78,0.72,31.2849392051843,-35.4421969934897
"Hong Kong SAR, China","2005",NA,1.202e+09,353429724968.82,22.56,7.39,26649.75,331247990948.02,0.77,30.4829965364867,-34.8672836736381
"Hong Kong SAR, China","2006",NA,1.266e+09,390557558124.57,23.2,7.03,28224.22,368955688869.43,0.79,31.2664000097295,-33.9893845026012
"Hong Kong SAR, China","2007",NA,1.402e+09,431070064347.42,29.36,6.46,30594.02,408481298228.52,0.75,37.7351182155869,-33.0639638900248
"Hong Kong SAR, China","2008",NA,1.55e+09,457804874916.53,30.57,2.13,31515.66,435496352802.18,0.72,33.011266901357,-32.3566898461214
"Hong Kong SAR, China","2009",NA,1881252275.54,409316158827.63,25.36,-2.46,30697.34,392465233881.16,0.77,33.8503461742327,-32.1284672129763
"Hong Kong SAR, China","2010",88.28,1985797296.4,501658858054.88,36.17,6.77,32550,488227230602.89,0.75,35.9230560225171,-33.1734701038426
"Hong Kong SAR, China","2011",88.67,2156604344.29,560284429599.18,38.68,4.81,35142.49,550716341212.74,0.72,34.5806718683152,-34.2275503468248
"Hong Kong SAR, China","2012",89.34,NA,592391186632.97,28.51,1.7,36707.77,589421896756.23,0.73,36.9884193376495,-34.5670435022881
"Hong Kong SAR, China","2013",89.33,NA,628504254770.5,27.87,3.07,38364.19,626887828777.72,NA,34.2697325374719,-34.3344434819028
"Hong Kong SAR, China","2014",88.67,NA,639062818379.95,44.59,2.61,40215.67,638734991810.78,NA,35.8827875377194,-34.3649179729679
