"id","2008","2014","iso3","2016","2017","2005","2006","2007","2009","2010","2011","2012","2013","2015","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","2002","2003","2004","1979","1980","1981","2001","2018","2019","2020","2021","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","1982","1983","1984","1985"
2787,18.37,6.38,"AFG",6.751,6.874,204.034,23.019,20.24,16.776,7.902,7.137,6.625,6.749,6.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.979,273.471,243.438,NA,NA,NA,NA,6.517,6.175,6.723,6.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,1922919560.96326,3656682010.14691,"AFG",NA,NA,1353421549.84092,1648389175.24224,1955473490.66508,2234194816.69005,2847712255.75713,2968931250.07852,3452994628.39982,3454331512.36495,4075780002.96305,86666712.1777778,91111156.6222222,104444507.022222,106666723.555556,111111156.622222,113333339.022222,117777772.088889,86666666.6666667,88888888.8888889,91111111.1111111,95555561.2444444,99999994.3111111,104444450.133333,126666660.977778,188888883.2,231111111.111111,348888883.2,366666660.977778,457777789.155556,509220156.446771,772146171.303261,993260137.753057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,5612184211.71432,9271029581.78853,"AFG",NA,NA,4861122237.1085,5228625785.02331,5743886682.20313,5269393819.49365,7162552542.92059,7924080689.13243,8038495177.94393,9974609899.39268,8809132062.85583,37777780.6222222,44444447.2888889,51111111.1111111,126666717.866667,144444450.133333,215555549.866667,259999994.311111,237777783.466667,208888900.266667,211111116.8,208888900.266667,295555549.866667,288888877.511111,255555561.244444,3.2e+08,337777777.777778,380000005.688889,437777794.844444,457777789.155556,2695610502.39369,4324405538.41446,4605715879.96304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,30.5549406065734,4.60433400900534,"AFG",NA,NA,12.6862687216714,7.25489556090272,8.48288926754489,-8.28307839459545,0.892536936481873,10.2016601415825,7.21825776057512,7.6543165673232,-1.53384658328173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,2.07,"AFG",2.14,NA,NA,NA,1.21,NA,2.24,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,0.206429504969145,NA,"AFG",NA,NA,0.205522112972347,0.180516252434505,0.177423858582271,0.298313792906772,0.326017840142538,0.396698753022158,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108274006250562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1560,1.03710052424869,1.33694866130415,"AFG",NA,NA,NA,NA,NA,1.21892605320154,2.14638768345236,1.03372385606192,1.22579894095578,1.56515522155656,1.56865939595657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,12.7,NA,"AFG",NA,NA,8.4,10.2,13,21.5,29.3,43.2,35,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6.3,6.8,NA,NA,NA,1.2,NA,NA,NA,NA,4,2,5,1,0,1,1,0,0,1,0,0,0.2,1,2,NA,NA,NA,NA
1906,6.2,NA,"AFG",NA,NA,NA,6.16,6.16,NA,NA,NA,6.52,6.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,19,11,"AFG",15,15,19,19,19,19,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,20.65,10.76,"AFG",28.9,30.63,NA,16.22,18.97,20.47,17.71,11.26,14.1,16.97,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2760,NA,NA,"ALB",NA,NA,NA,NA,2.1,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,"ALB",NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,3.275244503,3.386486739,"ALB",3.103441866,NA,NA,NA,3.374045734,3.229376311,3.126520211,3.165105374,3.320791628,3.5102547,3.238877987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,"ALB",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2809,85266000,NA,"ALB",NA,NA,36406000,116677000,208860000,48013000,194290000,116851000,57536000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9491000,15614000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,29.5902278534988,28.1073653688661,"ALB",NA,NA,22.824073563437,24.9339955165743,28.0842219491787,29.6008670018631,32.440016829285,34.0136853607969,33.3516426236448,35.4490589254822,27.1049844901716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5988742669831,20.3559109079142,21.9829364119704,NA,23.1155877404787,22.9826424624068,18.4315710845747,NA,NA,NA,NA,15.0575048012794,15.4662970134491,16.382290098777,17.9401526574603,14.8694465271417,7.22457950300987,11.4904380543576,15.4225232597195,11.3516873339455,12.475374262714,11.195767212162,9.74565430524773,10.8443029094592,15.816731036851,17.8670840199967,19.3750006044487,18.1966040097454,17.4130828745422,16.2355450687433
910,14.4619090513019,1.79000000000001,"ALB",NA,NA,18.0738671325705,15.1132968075499,15.3237406595702,4.3540684499029,16.7656724289833,7.40546854013175,-0.638611903360939,7.70382411207589,-0.0400000000000489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1352064764823,19.4989390874241,16.6290041358267,NA,NA,NA,1.24727526442716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.6817362751783,23.8008595322079,73.0554090114612,23.6291058377061,NA,NA,NA,NA
915,3811621610.92609,3732085800.80243,"ALB",NA,NA,1862113160.76952,2242225040.11074,3005295931.89712,3565191443.08004,3869105644.41331,4384659124.83275,4108850594.26203,4530754729.64085,3105037440.2195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869225487.835973,1169843189.95303,1608022160.18997,NA,NA,NA,748461645.551998,NA,NA,NA,NA,327312512.5,333550012.5,348287487.5,418924987.5,312500000,82300000,81519209.6758071,189399541.45744,225407481.032684,302465325.386337,371128296.022564,229987998.869001,293568702.012726,540103549.512595,648940336.647964,NA,NA,335069933.049395,319090900.273276
519,2.681602247,2.89563217,"ALB",2.948950662,NA,NA,NA,2.866461168,3.180704289,3.74925373,3.52698689,3.311758731,3.0393108,2.848972576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,9.63387059274823,8.65632906901018,"ALB",NA,NA,3.21722676124585,3.61560378125539,6.09545723353169,11.1513401555245,9.13407089560105,8.14084314365733,7.46831755609706,9.80972068999127,8.56786568204382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04391445380857,3.09793068118977,4.66563777104854,NA,NA,NA,5.10495722598373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81907493952745,4.72285382625773,2.66911917005927,2.88719441567244,2.71803211079995,2.01279450134675,1.66265024373613,1.20652663606142,3.93717707248264,NA,NA,NA,NA
940,7.52999998948079,2,"ALB",NA,NA,5.72081995256856,5.43101273397926,5.90000000867104,3.35000000887302,3.70999999380066,2.55000000544001,1.41999999814648,1.10999999256572,2.55999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23137101197186,5.77349056968094,5.70955658121406,NA,NA,5.74563526610041,7.94033142118306,NA,NA,NA,NA,5.63724319559962,-0.78784264870842,-1.42003967816675,9.83654899260358,-9.57564018741695,-29.5889976817695,-7.19999998650893,9.60000001192878,8.29999999672621,13.2999999863389,9.09999999999984,-10.8378557343801,9.00885253954446,13.501173375611,6.66662051466618,2.94859680232911,1.10493826600218,-1.25159664394278,1.78064395791648
944,4370.53964653148,4588.64944014811,"ALB",NA,NA,2709.14293056201,3005.0129033756,3603.01368536638,4114.13654490945,4094.35883191918,4437.8119990258,4247.83985201907,4412.34557813421,3965.01680558488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1453.64277660853,1890.68155743544,2416.5882350701,NA,NA,NA,1326.97033929337,NA,NA,NA,NA,719.157295703914,699.384292086697,676.566732520011,723.409610237851,639.463899289892,348.711317786982,218.492165902633,380.527371084275,619.065163447139,760.559375774093,1046.35851058923,749.584648972451,865.302161845067,1098.42546338936,1175.78898073398,NA,NA,662.520052309054,662.914792567128
2787,55.14,72.038,"ALB",72.184,69.075,58.203,56.688,53.55,59.666,57.72,59.413,62.144,70.391,73.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.097,60.245,57.474,NA,NA,NA,60.613,65.318,60.99,57.06,53.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.13,72.107,69.067,64.596,NA,NA,NA,NA
631,3.550002867,3.835856618,"ALB",4.056030839,NA,NA,NA,3.482580215,3.724123922,3.943731275,4.06377645,3.906493962,3.84696424,3.92667661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
972,5.1963266631501,-16.9034423920813,"ALB",NA,NA,4.85230739233418,12.9865418037934,5.45447401344687,1.45497654666941,-6.88879048155339,6.45049953393443,-7.94464201116823,2.79504517046303,11.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49693590647198,17.9518957320586,2.7154606224249,NA,NA,NA,24.6060949129995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.3939028145451,9.3729331492908,29.8298634972313,38.1146581093398,NA,NA,NA,NA
976,4608745523.54979,3250887378.74387,"ALB",NA,NA,3017454171.04494,3505301990.46007,4136533083.26302,4162214194.64066,3614902064.14692,4049482987.26399,3490016355.37775,3624523437.87706,3125464430.20368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1680993323.14506,2325953491.00177,2721114884.7533,NA,NA,NA,1557705824.96377,NA,NA,NA,NA,671875012.5,612875012.5,614499962.5,740750012.5,615888125,83600694.4444444,36891479.0257555,162105372.688304,355435600.956635,509144791.391354,701244645.367383,483567749.75652,569133695.553275,784930375.57155,1152602006.19788,NA,NA,611538478.631315,643706276.120151
1026,7269867619.60841,6243050922.83597,"ALB",NA,NA,3872963233.31361,4363324818.50782,5862891872.97283,6474811754.4992,6324212520.34898,7315461380.64324,6404670234.02592,6835365179.09277,5070768048.47222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966308371.87638,2590993958.27175,3245963304.00329,NA,NA,NA,1583646804.95615,NA,NA,NA,NA,336224987.5,335624987.5,408575012.5,483800000,487500000,314316659.722222,627952433.94529,764996711.818738,773426393.922004,836744255.238814,1061577473.07432,806850764.890416,937667487.705564,1099997512.87524,1382114188.10066,NA,NA,372867136.182693,362610725.835082
1035,3.35924241776582,1.63177798824094,"ALB",NA,NA,2.36658195679796,2.37072831904276,2.93268248162327,2.28050222182014,3.55226738790912,3.45034715267991,2.03159593996558,1.93761754903897,1.88780953170611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7705258343156,0.484002611818484,2.28001916938099,NA,NA,NA,3.1075882703143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.005421253526,85.0047512387157,22.5650526933696,7.79321853789192,12.7254778087105,33.1802743753955,20.6428588670596,0.389437653561656,0.0500181363468326,NA,NA,NA,NA
517,3.747258947,3.490491874,"ALB",4.498802087,NA,NA,NA,3.665119753,4.094755906,4.175324227,4.031250898,3.857393725,3.41822505,4.037088891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,1.98,4.1125629017,"ALB",NA,NA,0.4,0.4,2.28,2.3,4.34,4.54,0.53,4.43,3.8751420195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,"ALB",2.41,NA,NA,NA,2.08,NA,2.46,NA,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1.4385541118951,NA,"ALB",NA,NA,0.599891874910257,0.681825946244015,1.04492555625719,0.974357948140334,0.988265296221637,0.86753260402415,0.875777101261379,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5205779495277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,NA,0.351741119,"ALB",0.235876194,NA,NA,NA,NA,NA,NA,NA,0,0.1560411,0.177556818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1560,11.6062209507533,8.59819471016607,"ALB",NA,NA,15.8080114581305,15.1175513481994,13.7185157269379,10.9469692221705,9.69251456798552,8.73226346157755,8.33663138255294,8.55895665054897,9.13953000607696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5401801917063,15.4647110966697,15.867306876404,NA,NA,NA,17.2209193831665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3967792279699,27.0342667296132,15.465783271827,17.624259122758,16.6189118330708,12.7250981936492,18.6227175772457,11.9247005078601,16.4590521253854,NA,NA,NA,NA
1754,2.43819400900556,3.7,"ALB",NA,NA,NA,NA,2.07216623476341,3.2205093234,3.5407745243,3.9,3.7,3.5,4.15121016869178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,0.154119998216629,NA,"ALB",NA,NA,NA,NA,0.0873700007796288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,51.5,NA,"ALB",NA,NA,24.5,31.8,40.5,77,136.7,160.9,186.5,183.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4,21.4,21.9,NA,NA,NA,19.1,NA,NA,NA,NA,0,1,2,11,6,15,8,12,17,15.1,18.6,10.4,14.5,15.9,22.8,NA,NA,NA,NA
1906,2.44,1.25,"ALB",NA,NA,6.28,NA,5.64,5.71,NA,2.22,1.66,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33,NA,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.85,NA,NA,NA,NA,NA,NA,NA
350,13.1,17.5,"ALB",16.85,16.6,14.1,13.8,13.4,13.8,14,14,13.4,16,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.751,15,14.4,NA,5.028,4.224,16.44,16.35,16.1,15.85,15.6,5.43,5.164,6.033,6.721,8.457,8.9,26.5,22.3,18.4,12.9,12.3,14.9,17.7,18.4,16.8,2.813,3.335,4.41,5.853
529,2.524465745,1.948528172,"ALB",2.11547975,NA,NA,NA,2.66570756,2.321897515,2.145234941,1.95658905,1.844923931,1.8591316,1.898623928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,"DZA",NA,NA,NA,NA,64.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
