"main_object","indicatorID","Period","Observation","Country","Region","IncomeLevel"
"KAZ","FSANL_PT","2007",NA,"Kazakhstan","ECS","UMC"
"KAZ","i_ATMs_pop","2007",NA,"Kazakhstan","ECS","UMC"
"KAZ","FCAODCA_NUM","2007",NA,"Kazakhstan","ECS","UMC"
"KAZ","i_branches_pop_A1","2007",NA,"Kazakhstan","ECS","UMC"
"KAZ","FCDODCA_NUM","2007",NA,"Kazakhstan","ECS","UMC"
"KAZ","FCSODCSG_GDP_PT","2007",NA,"Kazakhstan","ECS","UMC"
"KAZ","IC.CRD.PRVT.ZS","2007",13.7,"Kazakhstan","ECS","UMC"
"KAZ","IC.CRD.PUBL.ZS","2007",0,"Kazakhstan","ECS","UMC"
"KAZ","FR.INR.RINR","2007",NA,"Kazakhstan","ECS","UMC"
"KAZ","FSERA_PT","2007",NA,"Kazakhstan","ECS","UMC"
"KAZ","FSERE_PT","2007",NA,"Kazakhstan","ECS","UMC"
"KAZ","FSKRTC_PT","2007",NA,"Kazakhstan","ECS","UMC"
"KAZ","CM.MKT.LDOM.NO","2007",66,"Kazakhstan","ECS","UMC"
"KAZ","CM.MKT.TRNR","2007",21.7636154915111,"Kazakhstan","ECS","UMC"
"KEN","WP11672.1","2007",NA,"Kenya","SSF","LMC"
"KEN","WP_time_01.1","2007",NA,"Kenya","SSF","LMC"
"KEN","WP_time_06.1","2007",NA,"Kenya","SSF","LMC"
"KEN","gf7","2007",NA,"Kenya","SSF","LMC"
"KEN","IT.NET.USER.P2","2007",7.95,"Kenya","SSF","LMC"
"KEN","IT.CEL.SETS.P2","2007",30.0628327214148,"Kenya","SSF","LMC"
"KEN","fin14.2","2007",NA,"Kenya","SSF","LMC"
"KEN","FS.AST.DOMS.GD.ZS","2007",31.0930454476429,"Kenya","SSF","LMC"
"KEN","NY.GDP.MKTP.CD","2007",31958195182.2406,"Kenya","SSF","LMC"
"KEN","CM.MKT.LCAP.GD.ZS","2007",41.7564881993577,"Kenya","SSF","LMC"
"KEN","CM.MKT.LCAP.CD","2007",13344620000,"Kenya","SSF","LMC"
"KEN","FSKNL_PT","2007",NA,"Kenya","SSF","LMC"
"KEN","FSANL_PT","2007",10.2296598269247,"Kenya","SSF","LMC"
"KEN","i_ATMs_pop","2007",NA,"Kenya","SSF","LMC"
"KEN","FCAODCA_NUM","2007",193.335912750919,"Kenya","SSF","LMC"
"KEN","i_branches_pop_A1","2007",NA,"Kenya","SSF","LMC"
"KEN","FCDODCA_NUM","2007",193.335912750919,"Kenya","SSF","LMC"
"KEN","FCSODCSG_GDP_PT","2007",NA,"Kenya","SSF","LMC"
"KEN","IC.CRD.PRVT.ZS","2007",1.5,"Kenya","SSF","LMC"
"KEN","IC.CRD.PUBL.ZS","2007",0,"Kenya","SSF","LMC"
"KEN","FR.INR.RINR","2007",4.81909078881636,"Kenya","SSF","LMC"
"KEN","FSERA_PT","2007",3.86187572284282,"Kenya","SSF","LMC"
"KEN","FSERE_PT","2007",33.3096545033597,"Kenya","SSF","LMC"
"KEN","FSKRTC_PT","2007",18.074151198602,"Kenya","SSF","LMC"
"KEN","CM.MKT.LDOM.NO","2007",55,"Kenya","SSF","LMC"
"KEN","CM.MKT.TRNR","2007",8.45112112596687,"Kenya","SSF","LMC"
"KIR","WP11672.1","2007",NA,"Kiribati","EAS","LMC"
"KIR","WP_time_01.1","2007",NA,"Kiribati","EAS","LMC"
"KIR","WP_time_06.1","2007",NA,"Kiribati","EAS","LMC"
"KIR","gf7","2007",NA,"Kiribati","EAS","LMC"
"KIR","IT.NET.USER.P2","2007",6,"Kiribati","EAS","LMC"
"KIR","IT.CEL.SETS.P2","2007",0.802989261356945,"Kiribati","EAS","LMC"
"KIR","fin14.2","2007",NA,"Kiribati","EAS","LMC"
"KIR","FS.AST.DOMS.GD.ZS","2007",NA,"Kiribati","EAS","LMC"
"KIR","NY.GDP.MKTP.CD","2007",130754915.906619,"Kiribati","EAS","LMC"
"KIR","CM.MKT.LCAP.GD.ZS","2007",NA,"Kiribati","EAS","LMC"
"KIR","CM.MKT.LCAP.CD","2007",NA,"Kiribati","EAS","LMC"
"KIR","FSKNL_PT","2007",NA,"Kiribati","EAS","LMC"
"KIR","FSANL_PT","2007",NA,"Kiribati","EAS","LMC"
"KIR","i_ATMs_pop","2007",NA,"Kiribati","EAS","LMC"
"KIR","FCAODCA_NUM","2007",NA,"Kiribati","EAS","LMC"
"KIR","i_branches_pop_A1","2007",NA,"Kiribati","EAS","LMC"
"KIR","FCDODCA_NUM","2007",NA,"Kiribati","EAS","LMC"
"KIR","FCSODCSG_GDP_PT","2007",NA,"Kiribati","EAS","LMC"
"KIR","IC.CRD.PRVT.ZS","2007",0,"Kiribati","EAS","LMC"
"KIR","IC.CRD.PUBL.ZS","2007",0,"Kiribati","EAS","LMC"
"KIR","FR.INR.RINR","2007",NA,"Kiribati","EAS","LMC"
"KIR","FSERA_PT","2007",NA,"Kiribati","EAS","LMC"
"KIR","FSERE_PT","2007",NA,"Kiribati","EAS","LMC"
"KIR","FSKRTC_PT","2007",NA,"Kiribati","EAS","LMC"
"KIR","CM.MKT.LDOM.NO","2007",NA,"Kiribati","EAS","LMC"
"KIR","CM.MKT.TRNR","2007",NA,"Kiribati","EAS","LMC"
"PRK","WP11672.1","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","WP_time_01.1","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","WP_time_06.1","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","gf7","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","IT.NET.USER.P2","2007",0,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","IT.CEL.SETS.P2","2007",0,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","fin14.2","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","FS.AST.DOMS.GD.ZS","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","NY.GDP.MKTP.CD","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","CM.MKT.LCAP.GD.ZS","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","CM.MKT.LCAP.CD","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","FSKNL_PT","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","FSANL_PT","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","i_ATMs_pop","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","FCAODCA_NUM","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","i_branches_pop_A1","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","FCDODCA_NUM","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","FCSODCSG_GDP_PT","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","IC.CRD.PRVT.ZS","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","IC.CRD.PUBL.ZS","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","FR.INR.RINR","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","FSERA_PT","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","FSERE_PT","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","FSKRTC_PT","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","CM.MKT.LDOM.NO","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"PRK","CM.MKT.TRNR","2007",NA,"Korea, Dem. People’s Rep.","EAS","LIC"
"KOR","WP11672.1","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","WP_time_01.1","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","WP_time_06.1","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","gf7","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","IT.NET.USER.P2","2007",78.8,"Korea, Rep.","EAS","HIC"
"KOR","IT.CEL.SETS.P2","2007",93.2662477769497,"Korea, Rep.","EAS","HIC"
"KOR","fin14.2","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","FS.AST.DOMS.GD.ZS","2007",143.579244842454,"Korea, Rep.","EAS","HIC"
"KOR","NY.GDP.MKTP.CD","2007",1122679154632.41,"Korea, Rep.","EAS","HIC"
"KOR","CM.MKT.LCAP.GD.ZS","2007",99.9935133174858,"Korea, Rep.","EAS","HIC"
"KOR","CM.MKT.LCAP.CD","2007",1122606330000,"Korea, Rep.","EAS","HIC"
"KOR","FSKNL_PT","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","FSANL_PT","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","i_ATMs_pop","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","FCAODCA_NUM","2007",4103.68809439507,"Korea, Rep.","EAS","HIC"
"KOR","i_branches_pop_A1","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","FCDODCA_NUM","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","FCSODCSG_GDP_PT","2007",35.5051071748517,"Korea, Rep.","EAS","HIC"
"KOR","IC.CRD.PRVT.ZS","2007",74.2,"Korea, Rep.","EAS","HIC"
"KOR","IC.CRD.PUBL.ZS","2007",0,"Korea, Rep.","EAS","HIC"
"KOR","FR.INR.RINR","2007",4.05718500411552,"Korea, Rep.","EAS","HIC"
"KOR","FSERA_PT","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","FSERE_PT","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","FSKRTC_PT","2007",NA,"Korea, Rep.","EAS","HIC"
"KOR","CM.MKT.LDOM.NO","2007",1755,"Korea, Rep.","EAS","HIC"
"KOR","CM.MKT.TRNR","2007",170.842242623022,"Korea, Rep.","EAS","HIC"
"KWT","WP11672.1","2007",NA,"Kuwait","MEA","HIC"
"KWT","WP_time_01.1","2007",NA,"Kuwait","MEA","HIC"
"KWT","WP_time_06.1","2007",NA,"Kuwait","MEA","HIC"
"KWT","gf7","2007",NA,"Kuwait","MEA","HIC"
"KWT","IT.NET.USER.P2","2007",34.8,"Kuwait","MEA","HIC"
"KWT","IT.CEL.SETS.P2","2007",55.8293410361185,"Kuwait","MEA","HIC"
"KWT","fin14.2","2007",NA,"Kuwait","MEA","HIC"
"KWT","FS.AST.DOMS.GD.ZS","2007",69.8164313556981,"Kuwait","MEA","HIC"
"KWT","NY.GDP.MKTP.CD","2007",114641097818.438,"Kuwait","MEA","HIC"
"KWT","CM.MKT.LCAP.GD.ZS","2007",NA,"Kuwait","MEA","HIC"
"KWT","CM.MKT.LCAP.CD","2007",NA,"Kuwait","MEA","HIC"
"KWT","FSKNL_PT","2007",NA,"Kuwait","MEA","HIC"
"KWT","FSANL_PT","2007",NA,"Kuwait","MEA","HIC"
"KWT","i_ATMs_pop","2007",NA,"Kuwait","MEA","HIC"
"KWT","FCAODCA_NUM","2007",NA,"Kuwait","MEA","HIC"
"KWT","i_branches_pop_A1","2007",NA,"Kuwait","MEA","HIC"
"KWT","FCDODCA_NUM","2007",1329.81973973083,"Kuwait","MEA","HIC"
"KWT","FCSODCSG_GDP_PT","2007",NA,"Kuwait","MEA","HIC"
"KWT","IC.CRD.PRVT.ZS","2007",14.5,"Kuwait","MEA","HIC"
"KWT","IC.CRD.PUBL.ZS","2007",10.9,"Kuwait","MEA","HIC"
"KWT","FR.INR.RINR","2007",4.05486036739963,"Kuwait","MEA","HIC"
"KWT","FSERA_PT","2007",NA,"Kuwait","MEA","HIC"
"KWT","FSERE_PT","2007",NA,"Kuwait","MEA","HIC"
"KWT","FSKRTC_PT","2007",NA,"Kuwait","MEA","HIC"
"KWT","CM.MKT.LDOM.NO","2007",NA,"Kuwait","MEA","HIC"
"KWT","CM.MKT.TRNR","2007",NA,"Kuwait","MEA","HIC"
"KGZ","WP11672.1","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","WP_time_01.1","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","WP_time_06.1","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","gf7","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","IT.NET.USER.P2","2007",14.03,"Kyrgyz Republic","ECS","LMC"
"KGZ","IT.CEL.SETS.P2","2007",42.2322471800911,"Kyrgyz Republic","ECS","LMC"
"KGZ","fin14.2","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","FS.AST.DOMS.GD.ZS","2007",5.54824312809862,"Kyrgyz Republic","ECS","LMC"
"KGZ","NY.GDP.MKTP.CD","2007",3802566170.81543,"Kyrgyz Republic","ECS","LMC"
"KGZ","CM.MKT.LCAP.GD.ZS","2007",3.18206165427628,"Kyrgyz Republic","ECS","LMC"
"KGZ","CM.MKT.LCAP.CD","2007",1.21e+08,"Kyrgyz Republic","ECS","LMC"
"KGZ","FSKNL_PT","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","FSANL_PT","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","i_ATMs_pop","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","FCAODCA_NUM","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","i_branches_pop_A1","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","FCDODCA_NUM","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","FCSODCSG_GDP_PT","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","IC.CRD.PRVT.ZS","2007",1.6,"Kyrgyz Republic","ECS","LMC"
"KGZ","IC.CRD.PUBL.ZS","2007",0,"Kyrgyz Republic","ECS","LMC"
"KGZ","FR.INR.RINR","2007",9.53497272315053,"Kyrgyz Republic","ECS","LMC"
"KGZ","FSERA_PT","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","FSERE_PT","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","FSKRTC_PT","2007",NA,"Kyrgyz Republic","ECS","LMC"
"KGZ","CM.MKT.LDOM.NO","2007",10,"Kyrgyz Republic","ECS","LMC"
"KGZ","CM.MKT.TRNR","2007",131.175117072758,"Kyrgyz Republic","ECS","LMC"
"LAO","WP11672.1","2007",NA,"Lao PDR","EAS","LMC"
"LAO","WP_time_01.1","2007",NA,"Lao PDR","EAS","LMC"
"LAO","WP_time_06.1","2007",NA,"Lao PDR","EAS","LMC"
"LAO","gf7","2007",NA,"Lao PDR","EAS","LMC"
"LAO","IT.NET.USER.P2","2007",1.64,"Lao PDR","EAS","LMC"
"LAO","IT.CEL.SETS.P2","2007",24.5857417534995,"Lao PDR","EAS","LMC"
"LAO","fin14.2","2007",NA,"Lao PDR","EAS","LMC"
"LAO","FS.AST.DOMS.GD.ZS","2007",6.58601814131688,"Lao PDR","EAS","LMC"
"LAO","NY.GDP.MKTP.CD","2007",4222962987.53859,"Lao PDR","EAS","LMC"
"LAO","CM.MKT.LCAP.GD.ZS","2007",NA,"Lao PDR","EAS","LMC"
"LAO","CM.MKT.LCAP.CD","2007",NA,"Lao PDR","EAS","LMC"
"LAO","FSKNL_PT","2007",NA,"Lao PDR","EAS","LMC"
"LAO","FSANL_PT","2007",NA,"Lao PDR","EAS","LMC"
"LAO","i_ATMs_pop","2007",NA,"Lao PDR","EAS","LMC"
"LAO","FCAODCA_NUM","2007",NA,"Lao PDR","EAS","LMC"
"LAO","i_branches_pop_A1","2007",NA,"Lao PDR","EAS","LMC"
"LAO","FCDODCA_NUM","2007",NA,"Lao PDR","EAS","LMC"
"LAO","FCSODCSG_GDP_PT","2007",NA,"Lao PDR","EAS","LMC"
"LAO","IC.CRD.PRVT.ZS","2007",0,"Lao PDR","EAS","LMC"
"LAO","IC.CRD.PUBL.ZS","2007",0,"Lao PDR","EAS","LMC"
"LAO","FR.INR.RINR","2007",19.6035461636542,"Lao PDR","EAS","LMC"
"LAO","FSERA_PT","2007",NA,"Lao PDR","EAS","LMC"
"LAO","FSERE_PT","2007",NA,"Lao PDR","EAS","LMC"
"LAO","FSKRTC_PT","2007",NA,"Lao PDR","EAS","LMC"
"LAO","CM.MKT.LDOM.NO","2007",NA,"Lao PDR","EAS","LMC"
"LAO","CM.MKT.TRNR","2007",NA,"Lao PDR","EAS","LMC"
"LVA","WP11672.1","2007",NA,"Latvia","ECS","HIC"
"LVA","WP_time_01.1","2007",NA,"Latvia","ECS","HIC"
"LVA","WP_time_06.1","2007",NA,"Latvia","ECS","HIC"
"LVA","gf7","2007",NA,"Latvia","ECS","HIC"
"LVA","IT.NET.USER.P2","2007",59.17,"Latvia","ECS","HIC"
"LVA","IT.CEL.SETS.P2","2007",102.300294810205,"Latvia","ECS","HIC"
"LVA","fin14.2","2007",NA,"Latvia","ECS","HIC"
"LVA","FS.AST.DOMS.GD.ZS","2007",83.3304094083297,"Latvia","ECS","HIC"
"LVA","NY.GDP.MKTP.CD","2007",30901399261.387,"Latvia","ECS","HIC"
"LVA","CM.MKT.LCAP.GD.ZS","2007",NA,"Latvia","ECS","HIC"
"LVA","CM.MKT.LCAP.CD","2007",NA,"Latvia","ECS","HIC"
"LVA","FSKNL_PT","2007",NA,"Latvia","ECS","HIC"
"LVA","FSANL_PT","2007",NA,"Latvia","ECS","HIC"
"LVA","i_ATMs_pop","2007",NA,"Latvia","ECS","HIC"
"LVA","FCAODCA_NUM","2007",2368.85056799405,"Latvia","ECS","HIC"
"LVA","i_branches_pop_A1","2007",NA,"Latvia","ECS","HIC"
"LVA","FCDODCA_NUM","2007",1205.67957394369,"Latvia","ECS","HIC"
"LVA","FCSODCSG_GDP_PT","2007",NA,"Latvia","ECS","HIC"
"LVA","IC.CRD.PRVT.ZS","2007",0,"Latvia","ECS","HIC"
"LVA","IC.CRD.PUBL.ZS","2007",2.6,"Latvia","ECS","HIC"
"LVA","FR.INR.RINR","2007",-7.69004022462771,"Latvia","ECS","HIC"
"LVA","FSERA_PT","2007",NA,"Latvia","ECS","HIC"
"LVA","FSERE_PT","2007",NA,"Latvia","ECS","HIC"
"LVA","FSKRTC_PT","2007",NA,"Latvia","ECS","HIC"
"LVA","CM.MKT.LDOM.NO","2007",NA,"Latvia","ECS","HIC"
"LVA","CM.MKT.TRNR","2007",NA,"Latvia","ECS","HIC"
"LBN","WP11672.1","2007",NA,"Lebanon","MEA","UMC"
"LBN","WP_time_01.1","2007",NA,"Lebanon","MEA","UMC"
"LBN","WP_time_06.1","2007",NA,"Lebanon","MEA","UMC"
"LBN","gf7","2007",NA,"Lebanon","MEA","UMC"
"LBN","IT.NET.USER.P2","2007",18.74,"Lebanon","MEA","UMC"
"LBN","IT.CEL.SETS.P2","2007",30.436157381988,"Lebanon","MEA","UMC"
"LBN","fin14.2","2007",NA,"Lebanon","MEA","UMC"
"LBN","FS.AST.DOMS.GD.ZS","2007",185.177013327625,"Lebanon","MEA","UMC"
"LBN","NY.GDP.MKTP.CD","2007",24577114427.8607,"Lebanon","MEA","UMC"
"LBN","CM.MKT.LCAP.GD.ZS","2007",43.7232370445344,"Lebanon","MEA","UMC"
"LBN","CM.MKT.LCAP.CD","2007",10745910000,"Lebanon","MEA","UMC"
"LBN","FSKNL_PT","2007",NA,"Lebanon","MEA","UMC"
"LBN","FSANL_PT","2007",NA,"Lebanon","MEA","UMC"
"LBN","i_ATMs_pop","2007",NA,"Lebanon","MEA","UMC"
"LBN","FCAODCA_NUM","2007",1149.25010319528,"Lebanon","MEA","UMC"
"LBN","i_branches_pop_A1","2007",NA,"Lebanon","MEA","UMC"
"LBN","FCDODCA_NUM","2007",787.641870685599,"Lebanon","MEA","UMC"
"LBN","FCSODCSG_GDP_PT","2007",NA,"Lebanon","MEA","UMC"
"LBN","IC.CRD.PRVT.ZS","2007",0,"Lebanon","MEA","UMC"
"LBN","IC.CRD.PUBL.ZS","2007",4.7,"Lebanon","MEA","UMC"
"LBN","FR.INR.RINR","2007",6.92304088968641,"Lebanon","MEA","UMC"
"LBN","FSERA_PT","2007",NA,"Lebanon","MEA","UMC"
"LBN","FSERE_PT","2007",NA,"Lebanon","MEA","UMC"
"LBN","FSKRTC_PT","2007",NA,"Lebanon","MEA","UMC"
"LBN","CM.MKT.LDOM.NO","2007",11,"Lebanon","MEA","UMC"
"LBN","CM.MKT.TRNR","2007",9.00249490271182,"Lebanon","MEA","UMC"
"LSO","WP11672.1","2007",NA,"Lesotho","SSF","LMC"
"LSO","WP_time_01.1","2007",NA,"Lesotho","SSF","LMC"
"LSO","WP_time_06.1","2007",NA,"Lesotho","SSF","LMC"
"LSO","gf7","2007",NA,"Lesotho","SSF","LMC"
"LSO","IT.NET.USER.P2","2007",3.44543125970873,"Lesotho","SSF","LMC"
"LSO","IT.CEL.SETS.P2","2007",24.668112634115,"Lesotho","SSF","LMC"
"LSO","fin14.2","2007",NA,"Lesotho","SSF","LMC"
"LSO","FS.AST.DOMS.GD.ZS","2007",-16.1039656828054,"Lesotho","SSF","LMC"
"LSO","NY.GDP.MKTP.CD","2007",1825385552.2422,"Lesotho","SSF","LMC"
"LSO","CM.MKT.LCAP.GD.ZS","2007",NA,"Lesotho","SSF","LMC"
"LSO","CM.MKT.LCAP.CD","2007",NA,"Lesotho","SSF","LMC"
"LSO","FSKNL_PT","2007",NA,"Lesotho","SSF","LMC"
"LSO","FSANL_PT","2007",NA,"Lesotho","SSF","LMC"
"LSO","i_ATMs_pop","2007",NA,"Lesotho","SSF","LMC"
"LSO","FCAODCA_NUM","2007",NA,"Lesotho","SSF","LMC"
"LSO","i_branches_pop_A1","2007",NA,"Lesotho","SSF","LMC"
"LSO","FCDODCA_NUM","2007",222.117965938553,"Lesotho","SSF","LMC"
"LSO","FCSODCSG_GDP_PT","2007",NA,"Lesotho","SSF","LMC"
"LSO","IC.CRD.PRVT.ZS","2007",0,"Lesotho","SSF","LMC"
"LSO","IC.CRD.PUBL.ZS","2007",0,"Lesotho","SSF","LMC"
"LSO","FR.INR.RINR","2007",12.6770544870832,"Lesotho","SSF","LMC"
"LSO","FSERA_PT","2007",NA,"Lesotho","SSF","LMC"
"LSO","FSERE_PT","2007",NA,"Lesotho","SSF","LMC"
"LSO","FSKRTC_PT","2007",NA,"Lesotho","SSF","LMC"
"LSO","CM.MKT.LDOM.NO","2007",NA,"Lesotho","SSF","LMC"
"LSO","CM.MKT.TRNR","2007",NA,"Lesotho","SSF","LMC"
"LBR","WP11672.1","2007",NA,"Liberia","SSF","LIC"
"LBR","WP_time_01.1","2007",NA,"Liberia","SSF","LIC"
"LBR","WP_time_06.1","2007",NA,"Liberia","SSF","LIC"
"LBR","gf7","2007",NA,"Liberia","SSF","LIC"
"LBR","IT.NET.USER.P2","2007",0.551376580555429,"Liberia","SSF","LIC"
"LBR","IT.CEL.SETS.P2","2007",15.9839014006213,"Liberia","SSF","LIC"
"LBR","fin14.2","2007",NA,"Liberia","SSF","LIC"
"LBR","FS.AST.DOMS.GD.ZS","2007",159.718294874625,"Liberia","SSF","LIC"
"LBR","NY.GDP.MKTP.CD","2007",739027200,"Liberia","SSF","LIC"
"LBR","CM.MKT.LCAP.GD.ZS","2007",NA,"Liberia","SSF","LIC"
"LBR","CM.MKT.LCAP.CD","2007",NA,"Liberia","SSF","LIC"
"LBR","FSKNL_PT","2007",NA,"Liberia","SSF","LIC"
"LBR","FSANL_PT","2007",NA,"Liberia","SSF","LIC"
"LBR","i_ATMs_pop","2007",NA,"Liberia","SSF","LIC"
"LBR","FCAODCA_NUM","2007",NA,"Liberia","SSF","LIC"
"LBR","i_branches_pop_A1","2007",NA,"Liberia","SSF","LIC"
"LBR","FCDODCA_NUM","2007",NA,"Liberia","SSF","LIC"
"LBR","FCSODCSG_GDP_PT","2007",NA,"Liberia","SSF","LIC"
"LBR","IC.CRD.PRVT.ZS","2007",0,"Liberia","SSF","LIC"
"LBR","IC.CRD.PUBL.ZS","2007",0,"Liberia","SSF","LIC"
"LBR","FR.INR.RINR","2007",2.99636016386312,"Liberia","SSF","LIC"
"LBR","FSERA_PT","2007",NA,"Liberia","SSF","LIC"
"LBR","FSERE_PT","2007",NA,"Liberia","SSF","LIC"
"LBR","FSKRTC_PT","2007",NA,"Liberia","SSF","LIC"
"LBR","CM.MKT.LDOM.NO","2007",NA,"Liberia","SSF","LIC"
"LBR","CM.MKT.TRNR","2007",NA,"Liberia","SSF","LIC"
"LBY","WP11672.1","2007",NA,"Libya","MEA","UMC"
"LBY","WP_time_01.1","2007",NA,"Libya","MEA","UMC"
"LBY","WP_time_06.1","2007",NA,"Libya","MEA","UMC"
"LBY","gf7","2007",NA,"Libya","MEA","UMC"
"LBY","IT.NET.USER.P2","2007",4.72199937850513,"Libya","MEA","UMC"
"LBY","IT.CEL.SETS.P2","2007",77.8262875753964,"Libya","MEA","UMC"
"LBY","fin14.2","2007",NA,"Libya","MEA","UMC"
"LBY","FS.AST.DOMS.GD.ZS","2007",-57.1615090444126,"Libya","MEA","UMC"
"LBY","NY.GDP.MKTP.CD","2007",67516236337.7158,"Libya","MEA","UMC"
"LBY","CM.MKT.LCAP.GD.ZS","2007",NA,"Libya","MEA","UMC"
"LBY","CM.MKT.LCAP.CD","2007",NA,"Libya","MEA","UMC"
"LBY","FSKNL_PT","2007",NA,"Libya","MEA","UMC"
"LBY","FSANL_PT","2007",NA,"Libya","MEA","UMC"
"LBY","i_ATMs_pop","2007",NA,"Libya","MEA","UMC"
"LBY","FCAODCA_NUM","2007",NA,"Libya","MEA","UMC"
"LBY","i_branches_pop_A1","2007",NA,"Libya","MEA","UMC"
"LBY","FCDODCA_NUM","2007",608.460828181825,"Libya","MEA","UMC"
"LBY","FCSODCSG_GDP_PT","2007",NA,"Libya","MEA","UMC"
"LBY","IC.CRD.PRVT.ZS","2007",NA,"Libya","MEA","UMC"
"LBY","IC.CRD.PUBL.ZS","2007",NA,"Libya","MEA","UMC"
"LBY","FR.INR.RINR","2007",-4.52185372557698,"Libya","MEA","UMC"
"LBY","FSERA_PT","2007",NA,"Libya","MEA","UMC"
"LBY","FSERE_PT","2007",NA,"Libya","MEA","UMC"
"LBY","FSKRTC_PT","2007",NA,"Libya","MEA","UMC"
"LBY","CM.MKT.LDOM.NO","2007",NA,"Libya","MEA","UMC"
"LBY","CM.MKT.TRNR","2007",NA,"Libya","MEA","UMC"
"LIE","WP11672.1","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","WP_time_01.1","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","WP_time_06.1","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","gf7","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","IT.NET.USER.P2","2007",65.080218443168,"Liechtenstein","ECS","HIC"
"LIE","IT.CEL.SETS.P2","2007",90.6678373173219,"Liechtenstein","ECS","HIC"
"LIE","fin14.2","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","FS.AST.DOMS.GD.ZS","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","NY.GDP.MKTP.CD","2007",4601299566.81106,"Liechtenstein","ECS","HIC"
"LIE","CM.MKT.LCAP.GD.ZS","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","CM.MKT.LCAP.CD","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","FSKNL_PT","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","FSANL_PT","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","i_ATMs_pop","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","FCAODCA_NUM","2007",NA,"Liechtenstein","ECS","HIC"
"LIE","i_branches_pop_A1","2007",NA,"Liechtenstein","ECS","HIC"
